ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,"Report
Card Type
(P,E,M,H,D)",street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2020,"Beaufort
County
Schools","Hilton Head Island High
School",0701003,H,70 Wilborn Road,Hilton Head Island,SC,29926,9-12,1366,(843) 689-4800,https://hhihs.beaufortschools.net/,Steven P. Schidrich,,,80
2020,"Beaufort
County
Schools",Battery Creek High School,0701004,H,1 Blue Dolphin Drive,Beaufort,SC,29906,9-12,747,843-322-5500,https://bchs.beaufortschools.net/,Chad Cox,,,58
2020,"Beaufort
County
Schools","Beaufort Elementary
School",0701008,E,1800 Prince Street,Beaufort,SC,29902,PK-5,466,843-322-2600,https://bes.beaufortschools.net/,Melissa Holland,,,46
2020,"Beaufort
County
Schools","Hilton Head Island Middle
School",0701009,M,55 Wilborn Road,Hilton Head,SC,29926,6-8,955,843-689-4500,hhims.beaufortschools.net,Patricia A. Freda,,,70
2020,"Beaufort
County
Schools",Broad River Elementary,0701010,E,474 Broad River Blvd.,Beaufort,SC,29906,PK-5,495,843-322-8400,bres.beaufortschools.net,"Constance
Goodwine-Lewis",,,46
2020,"Beaufort
County
Schools",Lady's Island Elementary,0701014,E,73 Chowan Creek Bluff,Beaufort,SC,29907,PK-5,262,843-322-2240,lies.beaufortschools.net,Marvelle L. Ulmer,,,25
2020,"Beaufort
County
Schools",Mossy Oaks Elementary,0701015,E,2510 Mossy Oaks Road,Beaufort,SC,29902,PK-5,378,843-322-2900,"https://moes.beaufortschools.net/
",Michelle Sackman,,,33
2020,"Beaufort
County
Schools","Port Royal Elementary
School",0701016,E,"1214 Paris Ave.

Beaufort
County",Port Royal,SC,29935,PK-5,225,843-322-0820,pres.beaufortschools.net,Chavon Browne,,,22
2020,"Beaufort
County
Schools",Michael C. Riley,0701017,E,200 Burnt Church Road,Bluffton,SC,29910,PK-5,749,843-706-8369,mcres.beaufortschools.net,Adrienne Sutton,,,67
2020,"Beaufort
County
Schools","St. Helena Elementary
School",0701020,E,1025 Sea Island Parkway,St. Helena Island,SC,29920,PK-5,337,843-83-80300,https://shes.beaufortschools.net/,Dr. Tara Mack,,,35
2020,"Beaufort
County
Schools","Joseph S. Shanklin
Elementary School",0701022,E,121 Morrall Drive,Beaufort,SC,29906,PK-5,384,843-466-3400,https://ses.beaufortschools.net/,Elizabeth Rivera,,,33
2020,"Beaufort
County
Schools",Whale Branch Elementary,0701023,E,15 Stuart Point Road,Beaufort,SC,29940,PK-4,449,843.466.1000,https://wbes.beaufortschools.net/,Melissa Vogt,,,47
2020,"Beaufort
County
Schools",Bluffton Elementary,0701024,E,160 H.E. McCracken Circle,Bluffton,SC,29910,PK-5,749,843-706-8500,bles.beaufortschools.net,Christine Brown,,,62
2020,"Beaufort
County
Schools",Coosa Elementary School,0701025,E,45 middle Road,Beaufort,SC,29907,PK-5,500,843-322-6105,http://ces.beaufortschools.net,Melissa Pender,,,35
2020,"Beaufort
County
Schools","He Mccracken Middle
School",0701026,M,250 HE McCracken Circle,Bluffton,SC,29910,6-8,922,843-706-8700,https://hemms.beaufortschools.net/,Lindsey Skirtich,,,55
2020,"Beaufort
County
Schools",Whale Branch Middle,0701027,M,2009 Trask PKWY,Seabrook,SC,29940,5-8,361,843-466-3000,wbms.beaufortschools.net,"Freddie Lawton, Jr.",,,27
2020,"Beaufort
County
Schools",Beaufort Middle School,0701028,M,2501 Mossy Oaks road,Beaufort,SC,29902,6-8,498,843-322-5700,https://bms.beaufortschools.net/,Alvilda Graham,,,35
2020,"Beaufort
County
Schools",Okatie Elementary,0701029,E,53 Cherry Point Road,Okatie,SC,29909,PK-5,616,843322-7700,https://oes.beaufortschools.net/,jamie pinckney,,,47
2020,"Beaufort
County
Schools",Bluffton High School,0701030,H,12 HE McCracken Circle,Bluffton,SC,29910,9-12,1200,"843-706-8800
","blhs.beauforschools.net
",Denise Donica,,,80
2020,"Beaufort
County
Schools","Hilton Head Island Early
Childhood Center",0701031,P,165 Pembroke,Hilton Head Island,SC,29926,PK-K,359,843-689-0400,hhiecc.beaufortschools.net,Kim Bratt,,,30
2020,"Beaufort
County
Schools","Hilton Head Island
Elementary School For The
Creative Arts",0701032,E,10 Bus Drive,Hilton Head Island,SC,29926,PK-5,640,843-342-4380,"https://hhisca.beaufortschools.net/
",Gretchen Keefner,,,51
2020,"Beaufort
County
Schools","Hilton Head Island
Elementary School",0701033,E,30 School Road,Hilton Head Island,SC,29926,1-5,854,(843) 342-4100,https://hhie.beaufortschools.net/,Dr. Sarah L. Owen,,,79
2020,"Beaufort
County
Schools",Red Cedar Elementary,0701034,E,10 Box Elder Street,Bluffton,SC,29910,PK-5,701,8437070700,rces.beaufortschools.net,Dr. Kathleen Corley,,,55
2020,"Beaufort
County
Schools",Bluffton Middle School,0701035,M,30 New Mustang Drive,Bluffton,SC,29910,6-8,853,843-707-0700,https://blms.beaufortschools.net/,Matthew D. Hall,,,53
2020,"Beaufort
County
Schools","Whale Branch Early
College High School",0701036,H,169 Detour Road,Seabrook,SC,29940,9-12,455,8434662700,https://wbechs.beaufortschools.net/,Mona Dickson,,,34
2020,"Beaufort
County
Schools","Pritchardville Elementary
School",0701037,E,9447 Evan Way,Bluffton,SC,29910,PK-5,950,8437070500,https://pves.beaufortschools.net/,Brenda Blue,,,69
2020,"Beaufort
County
Schools",River Ridge Academy,0701038,E,3050 River Ridge Drive,Bluffton,SC,29910,PK-8,1200,(843) 836-4600,rra.beaufortschools.net,Brian R. Ryman,,,87
2020,"Beaufort
County
Schools",River Ridge Academy,0701038,M,3050 River Ridge Drive,Bluffton,SC,29910,PK-8,1200,(843) 836-4600,rra.beaufortschools.net,Brian R. Ryman,,,87
2020,"Beaufort
County
Schools",May River High School,0701039,H,601 New Riverside Rd,Bluffton,SC,29910,9-12,1430,843-836-4900,mrhs.beaufortschools.net,Joseph T. Bornscheuer,,,88
2020,"Beaufort
County
Schools","Robert Smalls International
Academy",0701040,E,43 W K Alston Drive,Beaufort,SC,29906,PK-8,747,843-322-2500,https://rsia.beaufortschools.net/,Jennifer Morillo,,,64
2020,"Beaufort
County
Schools","Robert Smalls International
Academy",0701040,M,43 W K Alston Drive,Beaufort,SC,29906,PK-8,747,843-322-2500,https://rsia.beaufortschools.net/,Jennifer Morillo,,,64
2020,"Beaufort
County
Schools",Riverview Charter School,0701601,E,81 Savannah Highway,Beaufort,SC,29906,K-8,699,843-379-0123,www.RiverviewCharterSchool.org,Alison H. Thomas,,,53
2020,"Beaufort
County
Schools",Riverview Charter School,0701601,M,81 Savannah Highway,Beaufort,SC,29906,K-8,699,843-379-0123,www.RiverviewCharterSchool.org,Alison H. Thomas,,,53
2020,"Beaufort
County
Schools",Beaufort County Schools,0701999,D,2900 Mink Point Blvd,Beaufort,SC,29902,PK-12,22349,843-322-2300,www.beaufortschools.net,Dr. Frank Rodriguez,"Dr. Frank
Rodriguez","Dr.
Christina
Gwozdz",1698
2020,"Berkeley
County School
District",Stratford High School,0801001,H,951 Crowfield Blvd.,Goose Creek,SC,29445,9-12,2128,843-820-4000,https://www.bcsdschools.net/Domain/44,Heather Taylor,,,129
2020,"Berkeley
County School
District",Berkeley High School,0801002,H,406 W. Main Street,Moncks Corner,SC,29461,9-12,1717,843-899-8800,www.bcsdschools.net/BHS,Steven Steele,,,116
2020,"Berkeley
County School
District",Cross High School,0801006,H,1293 Old Hwy. 6,Cross,SC,29436,7-12,296,843-899-8900,https://www.bcsdschools.net/domain/7852,Alicia Pressley,,,28
2020,"Berkeley
County School
District",Cross High School,0801006,M,1293 Old Hwy. 6,Cross,SC,29436,7-12,296,843-899-8900,https://www.bcsdschools.net/domain/7852,Alicia Pressley,,,28
2020,"Berkeley
County School
District",Goose Creek High,0801007,H,1137 Red Bank Road,Goose Creek,SC,29445,9-12,1915,843-553-5300,http://bcsdschools.net/GCH,Shameka A. Washington,,,116
2020,"Berkeley
County School
District",Hanahan High School,0801008,H,6015 Murray Dr.,Hanahan,SC,29410,9-12,964,843-820-3710,https://www.bcsdschools.net/HHS,Thomas Gallus,,,58
2020,"Berkeley
County School
District","Berkeley Elementary
School",0801011,P,715 Hwy 6,Moncks Corner,SC,29461,PK-2,636,843-899-8860,https://www.bcsdschools.net/BES,Kelly Gabriel,,,39
2020,"Berkeley
County School
District",Berkeley Middle School,0801012,M,320 North Live Oak Drive,Moncks Corner,SC,29461,6-8,1374,843-899-8840,http://bcsdschools.net/BMS,Michael Wilkerson,,,75
2020,"Berkeley
County School
District","Boulder Bluff Elementary
School",0801014,E,"400 Judy Drive
",Goose Creek,SC,29445,PK-5,712,843-553-1223,https://www.bcsdschools.net/BBE,Andrea Salters,,,45
2020,"Berkeley
County School
District",Cainhoy Elementary School,0801015,E,2424 Cainhoy Road,Huger,SC,29450,PK-5,177,843-899-8975,https://www.bcsdschools.net/CHE,LaWanda Glears,,,15
2020,"Berkeley
County School
District",Cross Elementary,0801016,E,1325 Ranger Drive,"Cross, SC",SC,2936,PK-6,338,843-899-8916,ces@bcsdschools.net,Carolyn Myers-Gillens,,,23
2020,"Berkeley
County School
District",College Park Elementary,0801017,E,100 Davidson Drive,Ladson,SC,29456,PK-5,915,843-797-2711,www.bcsdschools.net/CPE,Amanda Prince,,,64
2020,"Berkeley
County School
District",J.K. Gourdin Elementary,0801020,E,1649 Highway 45,Pineville,SC,29468,PK-5,119,(843) 567-3637,bcsdschools.net/JKE,Lorene Bradley,,,9
2020,"Berkeley
County School
District",Hanahan Middle School,0801021,M,5815 Murray Drive,Hanahan,SC,29410,6-8,832,843-820-3800,https://www.bcsdschools.net/Domain/30,Robin Rogers,,,46
2020,"Berkeley
County School
District",Westview Middle School,0801022,M,101 Westview Blvd,Goose Creek,SC,29445,6-8,854,843-572-1700,wvm@bcsdschools.net,Sharon Perry,,,51
2020,"Berkeley
County School
District","Sangaree Elementary
School",0801023,P,1460 Royle Road,Summerville,SC,29486,PK-2,655,843-820-3868,www.bcsdschools.net/SRE,Barbara Webber,,,38
2020,"Berkeley
County School
District","Henry E. Bonner
Elementary",0801024,E,171 Macedonia Foxes Circle,Moncks Corner,SC,29461,PK-5,704,843-899-8950,https://www.bcsdschools.net/hbe,Melissa Willis,,,44
2020,"Berkeley
County School
District",Sedgefield Middle School,0801027,M,"131 Charles B. Gibson
Boulevard",Goose Creek,SC,29445,6-8,1052,843-797-2620,https://www.bcsdschools.net/sfm,Heather C. Ducker,,,63
2020,"Berkeley
County School
District",St. Stephen Elementary,0801028,E,1053 Russellville Road,St. Stephen,SC,29479,PK-5,344,843-567-2813,sse@bcsdschools.net,Elaine Graham,,,26
2020,"Berkeley
County School
District",St. Stephen Middle,0801029,M,225 Carolina Drive,St. Stephen,SC,29479,6-8,210,843-567-3128,https://www.bcsdschools.net/SSM,Brenda K. Fleming,,,16
2020,"Berkeley
County School
District","Whitesville Elementary
School",0801030,E,324 Gaillard Road,Moncks Corner,SC,29461,PK-5,875,843-899-8880,www.bcsdschools.net/WES,Katie Taie,,,51
2020,"Berkeley
County School
District","Westview Elementary
School",0801031,E,100 Westview Boulevard,Goose Creek,SC,29445,3-5,548,843-797-2992,https://www.bcsdschools.net/Domain/46,Shawn Wimmer,,,33
2020,"Berkeley
County School
District",College Park Middle,0801032,M,713 College Park Road,Ladson,SC,29445,6-8,819,843-553-8300,www.bcsdschools.net/CPM,Ingrid Dukes,,,50
2020,"Berkeley
County School
District","Marrington Elementary
School",0801033,E,101 Gearing St.,Goose Creek,SC,29445,PK-5,544,843-572-3373,http://bcsdschools.net/MNE,Jennifer Thielmann,,,32
2020,"Berkeley
County School
District","Marrington Middle School
Of The Arts",0801034,M,109 Gearing Street,Goose Creek,SC,29445,6-8,430,843-572-0313,https://www.bcsdschools.net/mnm,Dara Harrop,,,26
2020,"Berkeley
County School
District","Howe Hall Arts Infused
Magnet School",0801036,E,115 Howe Hall Road,Goose Creek,SC,29445,K-5,416,843-820-3899,hhtp://www.bcsdschools.net/hha,Christopher D. Swetckie,,,26
2020,"Berkeley
County School
District",Macedonia Middle School,0801037,M,200 Macedonia Foxes Circle,"Moncks Corner, SC",SC,29461,6-8,386,843-899-8940,https://www.bcsdschools.net/MMS,Donald Walton,,,28
2020,"Berkeley
County School
District","Sangaree Intermediate
School",0801038,E,201 School House Lane,"Summerville, SC",SC,29483,3-5,617,843-820-3850,http://www.bcsdschools.net/SRI/SRI.htm,Angel Siegling,,,32
2020,"Berkeley
County School
District","Devon Forest Elementary
School",0801039,E,1127 Dorothy Street,Goose Creek,SC,29445,PK-5,1005,843-820-3880,http://bcsdschools.net/DFE,Cristen Mitchum,,,61
2020,"Berkeley
County School
District","Mount Holly Elementary
School",0801040,E,225 Garwood Road,Goose Creek,SC,29445,PK-5,533,843-820-4090,mhe@bcsdschools.net,Dr. Creighton Eddings,,,38
2020,"Berkeley
County School
District","Berkeley Intermediate
School",0801041,E,777 Stoney Landing Road,Moncks Corner,SC,29461,"PK,3-5",625,843-899-8870,https://www.bcsdschools.net/BIS,Michael Shaw,,,33
2020,"Berkeley
County School
District",Timberland High School,0801043,H,1418 Gravel Hill Road,St. Stephen,SC,29479,9-12,617,843-567-8110,http://www.bcsdschools.net/ths,Kerry L. Daugherty,,,51
2020,"Berkeley
County School
District","Hanahan Elementary
School",0801044,E,4000 Mabeline Rd,Hanahan,SC,29410,PK-5,1081,843-553-3290,https://www.bcsdschools.net/HES,"Tom Sparkman (Aug-Dec),
Stephanie Mitchell
(December 11-present)",,,62
2020,"Berkeley
County School
District",Westview Primary,0801045,P,98 Westview Boulevard,Goose Creek,SC,29445,PK-2,600,843-820-4082,https://www.bcsdschools.net/Domain/21,Mrs. Aidra Shaw,,,38
2020,"Berkeley
County School
District",Goose Creek Elementary,0801046,E,200 Foster Creek Rd,Goose Creek,SC,29445,PK-5,1006,843-820-8008,www.bcsdschools.net/GCP,Kathy Sullivan,,,66
2020,"Berkeley
County School
District",Sangaree Middle School,0801047,M,1050 Discovery Drive,Ladson,SC,29456,6-8,832,843-821-4028,www.bcsdschools.net/SRM,Margaret C Day,,,49
2020,"Berkeley
County School
District",Daniel Island School,0801048,E,2365 Daniel Island Drive,Charleston,SC,29492,PK-8,1195,843-471-2301,http://bcsdschools.net/DIS,Nancy Leigh,,,70
2020,"Berkeley
County School
District",Daniel Island School,0801048,M,2365 Daniel Island Drive,Charleston,SC,29492,PK-8,1195,843-471-2301,http://bcsdschools.net/DIS,Nancy Leigh,,,70
2020,"Berkeley
County School
District",Cane Bay High School,0801049,H,1624 State Road,Summerville,SC,29486,9-12,2019,843-899-8786,http://bcsdschools.net/CBH,Tim McDowell,,,118
2020,"Berkeley
County School
District","Cane Bay Elementary
School",0801050,E,1247 Cane Bay Blvd.,Summerville,SC,29486,PK-4,1220,843-899-5100,https://www.bcsdschools.net/Domain/16,Melissa LaBerge,,,66
2020,"Berkeley
County School
District",Berkeley Middle College,0801051,H,1001 South Live Oak Drive,Moncks Corner,SC,29461,11-12,105,843-899-8111,https://www.bcsdschools.net/BMC,Dr. Dawn M. Smith,,,4
2020,"Berkeley
County School
District",Cane Bay Middle School,0801052,M,1175 Cane Bay Blvd.,Summerville,SC,29483,5-8,1388,843-899-1857,https://www.bcsdschools.net/Domain/18,"Dr. Carol
Beckmann-Bartlett",,,76
2020,"Berkeley
County School
District",Nexton Elementary School,0801053,E,200 Scholars Way,Summerville,SC,29483,PK-5,913,843-900-3222,http://www.bcsdschools.net/NES,Tina Y. Hoots,,,54
2020,"Berkeley
County School
District","Philip Simmons Elementary
School",0801054,E,2095 Seven Sticks Drive,Wando,SC,29492,PK-4,465,843-471-2580,https://www.bcsdschools.net/Domain/4852,La Toya Q. King,,,29
2020,"Berkeley
County School
District","Philip Simmons Middle
School",0801055,M,"2065 Seven Sticks Dr.
",Wando,SC,29492,5-8,400,843-471-2590,www.bcsdschools.net/psm,Charla Groves,,,24
2020,"Berkeley
County School
District","Philip Simmons High
School",0801056,H,3080 River Village Drive,Charleston,SC,29492,9-12,544,843-471-2960,https://www.bcsdschools.net/Domain/5507,Anthony Dixon,,,44
2020,"Berkeley
County School
District","Bowens Corner Elementary
School",0801057,E,1173 Williams Lane,Hanahan,SC,29410,PK-5,758,843-572-5567,bcsdschools.net/bce,John Spagnolia,,,43
2020,"Berkeley
County School
District","Foxbank Elementary
School",0801058,E,"169 Foxbank Plantation
Boulevard",Moncks Corner,SC,29461,PK-5,929,843-761-1120,https://www.bcsdschools.net/FBE,Natalie Lockliear,,,53
2020,"Berkeley
County School
District","Berkeley County School
District",0801999,D,107 East Main Street,Moncks Corner,SC,29461,PK-12,36812,843-899-8600,www.bcsdschools.net,Dr. Eddie Ingram,"Dr. Eddie
Ingram","Mrs. Sally
Wofford",2260
2020,"Calhoun
County
Schools","Calhoun County High
School",0901001,H,150 Saints Avenue,St. Matthews,SC,29135,9-12,427,803-874-3071,cchs.ccpsonline.net,Mr. Milton Howard,,,28
2020,"Calhoun
County
Schools",San Run School,0901008,E,450 Swamp Road,Swansea,SC,29160,PK-8,618,803-655-2746,srs.ccpsonline.net,Mrs. Marisa Vickers,,,46
2020,"Calhoun
County
Schools",San Run School,0901008,M,450 Swamp Road,Swansea,SC,29160,PK-8,618,803-655-2746,srs.ccpsonline.net,Mrs. Marisa Vickers,,,46
2020,"Calhoun
County
Schools",St. Matthews K8,0901009,E,135 Saints Avenue,St. Matthews,SC,29135,PK-8,642,803-655-2750,smk8.ccpsonline.net,Ms. Treda Keith,,,47
2020,"Calhoun
County
Schools",St. Matthews K8,0901009,M,135 Saints Avenue,St. Matthews,SC,29135,PK-8,642,803-655-2750,smk8.ccpsonline.net,Ms. Treda Keith,,,47
2020,"Calhoun
County
Schools",Calhoun County Schools,0901999,D,125 Herlong Avenue,Saint Matthews,SC,29135,PK-12,1687,8036557310,ccpsonline.net,Dr. Steve A Wilson,"Dr. Steve A
Wilson",Gary Porth,121
2020,"Charleston
County School
District","Baptist Hill Middle High
School",1001001,H,5117 Baptist Hill Road,Hollywood,SC,29449,6-12,551,843-889-2276,https://www.ccsdschools.com/Page/19,Vanessa Brown,,,43
2020,"Charleston
County School
District","Baptist Hill Middle High
School",1001001,M,5117 Baptist Hill Road,Hollywood,SC,29449,6-12,551,843-889-2276,https://www.ccsdschools.com/Page/19,Vanessa Brown,,,43
2020,"Charleston
County School
District",North Charleston High,1001002,H,"1087 East Montague
Avenue",North Charleston,SC,29405,9-12,657,8437457140,https://www.ccsdschools.com/nchs,Henry E. Darby,,,84
2020,"Charleston
County School
District","Garrett Academy Of
Technology",1001008,H,2731 Gordon St.,North Charleston,SC,29405,"PK,9-12",146,843-745-7126,https://www.ccsdschools.com/garrett,Dale B. Metzger III,,,12
2020,"Charleston
County School
District",Burke High School,1001010,H,244 President Street,Charleston,SC,29403,9-12,390,8435794815,burke.ccsdschools.com,Cheryl Swinton,,,54
2020,"Charleston
County School
District",Wando High School,1001014,H,1000 Warrior Way,Mount Pleasant,SC,29466,9-12,3898,8438818200,www.wandohigh.com,Sherry Eppelsheimer,,,227
2020,"Charleston
County School
District",Military Magnet Academy,1001018,H,2950 Carner Avenue,North Charleston,SC,29405,6-12,431,843-745-7102,https://www.ccsdschools.com/militarymagnet,"Dr. Robert L. Perrineau, Jr.",,,38
2020,"Charleston
County School
District",Military Magnet Academy,1001018,M,2950 Carner Avenue,North Charleston,SC,29405,6-12,431,843-745-7102,https://www.ccsdschools.com/militarymagnet,"Dr. Robert L. Perrineau, Jr.",,,38
2020,"Charleston
County School
District",St. John's High School,1001020,H,1518 Main Road,Johns Island,SC,29455,9-12,337,843-599-6400,https://www.ccsdschools.com/stjohns,Stephen Larson,,,26
2020,"Charleston
County School
District",R.B. Stall High School,1001022,H,"3625 Ashley Phosphate
Road",North Charleston,SC,29418,9-12,1663,843-764-2200,www.ccsdschools.com/Stall,Jeremy Carrick,,,100
2020,"Charleston
County School
District",Northwoods Middle School,1001030,M,7763 Northside Drive,North Charleston,SC,29420,6-8,853,843-764-2212,www.ccsdschools.com/northwoods,Colleen Knauer,,,55
2020,"Charleston
County School
District",Chicora Elementary School,1001033,E,3100 Carner Avenue,North Charleston,SC,29405,PK-5,336,843-746-2210,https://www.ccsdschools.com/chicora,Lara Latto,,,37
